,PLOT_ID,SAMPLEDATE,Shannon,MINUTE,NO_INT,CLOUDS,WIND,TEMP,DATE,AIRTEMP_MEAN_DAY,CDD
32407,LOS02,2015-07-09,2.0,3.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32408,LOS02,2015-07-09,2.0,4.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32409,LOS02,2015-07-09,2.0,5.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32410,LOS02,2015-07-09,2.0,6.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32411,LOS02,2015-07-09,2.0,7.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32412,LOS02,2015-07-09,2.0,8.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32413,LOS02,2015-07-09,2.0,9.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
32414,LOS02,2015-07-09,2.0,10.0,0.0,PC,ST,19.0,2015-07-09,16.266666666666666,364.95
31657,LOO09,2015-07-09,4.175464054900048,10.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
32976,LOS04,2015-07-09,1.0,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
32982,LOS04,2015-07-09,1.0,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
32980,LOS04,2015-07-09,1.0,13.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34664,LOS09,2015-07-09,2.352516492861334,14.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34663,LOS09,2015-07-09,2.352516492861334,13.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34662,LOS09,2015-07-09,2.352516492861334,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33285,LOS05,2015-07-09,1.0,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33286,LOS05,2015-07-09,1.0,13.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33287,LOS05,2015-07-09,1.0,14.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33288,LOS05,2015-07-09,1.0,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34661,LOS09,2015-07-09,2.352516492861334,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
32979,LOS04,2015-07-09,1.0,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34660,LOS09,2015-07-09,2.352516492861334,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24433,LOB02,2015-07-09,1.4575692649810903,1.0,3.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24434,LOB02,2015-07-09,1.4575692649810903,2.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24435,LOB02,2015-07-09,1.4575692649810903,3.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24436,LOB02,2015-07-09,1.4575692649810903,4.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
34659,LOS09,2015-07-09,2.352516492861334,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34658,LOS09,2015-07-09,2.352516492861334,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24437,LOB02,2015-07-09,1.4575692649810903,5.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24438,LOB02,2015-07-09,1.4575692649810903,6.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24439,LOB02,2015-07-09,1.4575692649810903,7.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24440,LOB02,2015-07-09,1.4575692649810903,8.0,1.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24441,LOB02,2015-07-09,1.4575692649810903,9.0,1.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24442,LOB02,2015-07-09,1.4575692649810903,10.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24443,LOB02,2015-07-09,1.4575692649810903,11.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24598,LOB03,2015-07-09,2.6254357743918573,8.0,3.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
24808,LOB04,2015-07-09,1.2507183622782252,12.0,1.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
24809,LOB04,2015-07-09,1.2507183622782252,13.0,0.0,PC,ST,23.0,2015-07-09,16.266666666666666,364.95
32978,LOS04,2015-07-09,1.0,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34665,LOS09,2015-07-09,2.352516492861334,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24807,LOB04,2015-07-09,1.2507183622782252,11.0,0.0,S,ST,23.0,2015-07-09,16.266666666666666,364.95
34300,LOS08,2015-07-09,1.0,6.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33284,LOS05,2015-07-09,1.0,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31278,LOO07,2015-07-09,2.9760576064200297,9.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31277,LOO07,2015-07-09,2.9760576064200297,8.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31276,LOO07,2015-07-09,2.9760576064200297,7.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31275,LOO07,2015-07-09,2.9760576064200297,6.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31274,LOO07,2015-07-09,2.9760576064200297,5.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31273,LOO07,2015-07-09,2.9760576064200297,4.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31272,LOO07,2015-07-09,2.9760576064200297,3.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31271,LOO07,2015-07-09,2.9760576064200297,2.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
31270,LOO07,2015-07-09,2.9760576064200297,1.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34309,LOS08,2015-07-09,1.0,15.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34308,LOS08,2015-07-09,1.0,14.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34307,LOS08,2015-07-09,1.0,13.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34306,LOS08,2015-07-09,1.0,12.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
32981,LOS04,2015-07-09,1.0,14.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34305,LOS08,2015-07-09,1.0,11.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34303,LOS08,2015-07-09,1.0,9.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34302,LOS08,2015-07-09,1.0,8.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
34301,LOS08,2015-07-09,1.0,7.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33274,LOS05,2015-07-09,1.0,1.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33275,LOS05,2015-07-09,1.0,2.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33276,LOS05,2015-07-09,1.0,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33277,LOS05,2015-07-09,1.0,4.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33278,LOS05,2015-07-09,1.0,5.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33279,LOS05,2015-07-09,1.0,6.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33280,LOS05,2015-07-09,1.0,7.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33281,LOS05,2015-07-09,1.0,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33282,LOS05,2015-07-09,1.0,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33283,LOS05,2015-07-09,1.0,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34304,LOS08,2015-07-09,1.0,10.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
24806,LOB04,2015-07-09,1.2507183622782252,10.0,0.0,S,ST,23.0,2015-07-09,16.266666666666666,364.95
30281,LOO03,2015-07-09,1.8898815748423097,8.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
25681,LOB09,2015-07-09,1.4365013757341831,14.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
31058,LOO06,2015-07-09,5.573756191773728,7.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31057,LOO06,2015-07-09,5.573756191773728,6.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31056,LOO06,2015-07-09,5.573756191773728,5.0,7.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31053,LOO06,2015-07-09,5.573756191773728,4.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31052,LOO06,2015-07-09,5.573756191773728,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31051,LOO06,2015-07-09,5.573756191773728,2.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31050,LOO06,2015-07-09,5.573756191773728,1.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24118,LOB01,2015-07-09,3.196197288242368,15.0,1.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24117,LOB01,2015-07-09,3.196197288242368,14.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24116,LOB01,2015-07-09,3.196197288242368,13.0,5.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
25254,LOB07,2015-07-09,1.646031445134508,15.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25253,LOB07,2015-07-09,1.646031445134508,14.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25252,LOB07,2015-07-09,1.646031445134508,13.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25251,LOB07,2015-07-09,1.646031445134508,12.0,6.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25250,LOB07,2015-07-09,1.646031445134508,11.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
35045,LOS10,2015-07-09,5.924482283786045,8.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
25249,LOB07,2015-07-09,1.646031445134508,10.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25248,LOB07,2015-07-09,1.646031445134508,9.0,14.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25247,LOB07,2015-07-09,1.646031445134508,8.0,26.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25246,LOB07,2015-07-09,1.646031445134508,8.0,26.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25244,LOB07,2015-07-09,1.646031445134508,7.0,11.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25242,LOB07,2015-07-09,1.646031445134508,6.0,9.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25241,LOB07,2015-07-09,1.646031445134508,5.0,26.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25239,LOB07,2015-07-09,1.646031445134508,4.0,1.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
30113,LOO02,2015-07-09,1.5691925832141966,15.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30112,LOO02,2015-07-09,1.5691925832141966,14.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30111,LOO02,2015-07-09,1.5691925832141966,13.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30110,LOO02,2015-07-09,1.5691925832141966,12.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
31898,LOO10,2015-07-09,2.9547078982225314,1.0,4.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
25476,LOB08,2015-07-09,1.7823124359983347,4.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25475,LOB08,2015-07-09,1.7823124359983347,3.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25474,LOB08,2015-07-09,1.7823124359983347,2.0,5.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
25473,LOB08,2015-07-09,1.7823124359983347,1.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
31062,LOO06,2015-07-09,5.573756191773728,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31061,LOO06,2015-07-09,5.573756191773728,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31060,LOO06,2015-07-09,5.573756191773728,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31059,LOO06,2015-07-09,5.573756191773728,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
35038,LOS10,2015-07-09,5.924482283786045,1.0,1.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
35039,LOS10,2015-07-09,5.924482283786045,2.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
25238,LOB07,2015-07-09,1.646031445134508,3.0,1.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
35040,LOS10,2015-07-09,5.924482283786045,3.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
35042,LOS10,2015-07-09,5.924482283786045,5.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
35043,LOS10,2015-07-09,5.924482283786045,6.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
35044,LOS10,2015-07-09,5.924482283786045,7.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
25682,LOB09,2015-07-09,1.4365013757341831,15.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
30100,LOO02,2015-07-09,1.5691925832141966,2.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30101,LOO02,2015-07-09,1.5691925832141966,3.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30102,LOO02,2015-07-09,1.5691925832141966,4.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30103,LOO02,2015-07-09,1.5691925832141966,5.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30104,LOO02,2015-07-09,1.5691925832141966,6.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30105,LOO02,2015-07-09,1.5691925832141966,7.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30106,LOO02,2015-07-09,1.5691925832141966,8.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30107,LOO02,2015-07-09,1.5691925832141966,9.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30108,LOO02,2015-07-09,1.5691925832141966,10.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
30109,LOO02,2015-07-09,1.5691925832141966,11.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
35041,LOS10,2015-07-09,5.924482283786045,4.0,0.0,C,ST,22.0,2015-07-09,16.266666666666666,364.95
25237,LOB07,2015-07-09,1.646031445134508,2.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25236,LOB07,2015-07-09,1.646031445134508,1.0,4.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24115,LOB01,2015-07-09,3.196197288242368,12.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
25062,LOB06,2015-07-09,1.0,6.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25061,LOB06,2015-07-09,1.0,5.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25060,LOB06,2015-07-09,1.0,4.0,1.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25059,LOB06,2015-07-09,1.0,3.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25058,LOB06,2015-07-09,1.0,2.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25057,LOB06,2015-07-09,1.0,1.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
31421,LOO08,2015-07-09,2.284312689174766,2.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31420,LOO08,2015-07-09,2.284312689174766,1.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24959,LOB05,2015-07-09,1.0,15.0,6.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24958,LOB05,2015-07-09,1.0,14.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24957,LOB05,2015-07-09,1.0,13.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24956,LOB05,2015-07-09,1.0,12.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24955,LOB05,2015-07-09,1.0,11.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24954,LOB05,2015-07-09,1.0,10.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
25063,LOB06,2015-07-09,1.0,7.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
24953,LOB05,2015-07-09,1.0,9.0,0.0,S,ST,24.0,2015-07-09,16.266666666666666,364.95
24951,LOB05,2015-07-09,1.0,7.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24950,LOB05,2015-07-09,1.0,6.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24949,LOB05,2015-07-09,1.0,5.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24948,LOB05,2015-07-09,1.0,4.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24947,LOB05,2015-07-09,1.0,3.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24946,LOB05,2015-07-09,1.0,2.0,4.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
24945,LOB05,2015-07-09,1.0,1.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
34657,LOS09,2015-07-09,2.352516492861334,7.0,1.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34656,LOS09,2015-07-09,2.352516492861334,6.0,1.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34655,LOS09,2015-07-09,2.352516492861334,5.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34654,LOS09,2015-07-09,2.352516492861334,4.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34653,LOS09,2015-07-09,2.352516492861334,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34652,LOS09,2015-07-09,2.352516492861334,2.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
34651,LOS09,2015-07-09,2.352516492861334,1.0,4.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24952,LOB05,2015-07-09,1.0,8.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
31899,LOO10,2015-07-09,2.9547078982225314,2.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
25064,LOB06,2015-07-09,1.0,8.0,8.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25066,LOB06,2015-07-09,1.0,10.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
24114,LOB01,2015-07-09,3.196197288242368,11.0,1.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
31434,LOO08,2015-07-09,2.284312689174766,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31433,LOO08,2015-07-09,2.284312689174766,14.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31432,LOO08,2015-07-09,2.284312689174766,13.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31431,LOO08,2015-07-09,2.284312689174766,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31430,LOO08,2015-07-09,2.284312689174766,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
24113,LOB01,2015-07-09,3.196197288242368,10.0,10.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24112,LOB01,2015-07-09,3.196197288242368,9.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24111,LOB01,2015-07-09,3.196197288242368,8.0,1.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24110,LOB01,2015-07-09,3.196197288242368,7.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24109,LOB01,2015-07-09,3.196197288242368,6.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24108,LOB01,2015-07-09,3.196197288242368,5.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24107,LOB01,2015-07-09,3.196197288242368,4.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
24106,LOB01,2015-07-09,3.196197288242368,3.0,6.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
25065,LOB06,2015-07-09,1.0,9.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
24103,LOB01,2015-07-09,3.196197288242368,1.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
31429,LOO08,2015-07-09,2.284312689174766,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31428,LOO08,2015-07-09,2.284312689174766,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31427,LOO08,2015-07-09,2.284312689174766,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31426,LOO08,2015-07-09,2.284312689174766,7.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31425,LOO08,2015-07-09,2.284312689174766,6.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31424,LOO08,2015-07-09,2.284312689174766,5.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31423,LOO08,2015-07-09,2.284312689174766,4.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31422,LOO08,2015-07-09,2.284312689174766,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
25071,LOB06,2015-07-09,1.0,15.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25070,LOB06,2015-07-09,1.0,14.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25069,LOB06,2015-07-09,1.0,13.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25068,LOB06,2015-07-09,1.0,12.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
25067,LOB06,2015-07-09,1.0,11.0,0.0,PC,BR,28.0,2015-07-09,16.266666666666666,364.95
24104,LOB01,2015-07-09,3.196197288242368,2.0,0.0,PC,ST,26.0,2015-07-09,16.266666666666666,364.95
31900,LOO10,2015-07-09,2.9547078982225314,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
30099,LOO02,2015-07-09,1.5691925832141966,1.0,0.0,C,ST,24.0,2015-07-09,16.266666666666666,364.95
29723,LOO01,2015-07-09,3.337149686136997,14.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31905,LOO10,2015-07-09,2.9547078982225314,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31904,LOO10,2015-07-09,2.9547078982225314,7.0,1.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31903,LOO10,2015-07-09,2.9547078982225314,6.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29722,LOO01,2015-07-09,3.337149686136997,13.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29721,LOO01,2015-07-09,3.337149686136997,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31902,LOO10,2015-07-09,2.9547078982225314,5.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29720,LOO01,2015-07-09,3.337149686136997,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29719,LOO01,2015-07-09,3.337149686136997,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29718,LOO01,2015-07-09,3.337149686136997,9.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29717,LOO01,2015-07-09,3.337149686136997,8.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29716,LOO01,2015-07-09,3.337149686136997,7.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29715,LOO01,2015-07-09,3.337149686136997,6.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29714,LOO01,2015-07-09,3.337149686136997,5.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29713,LOO01,2015-07-09,3.337149686136997,4.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29712,LOO01,2015-07-09,3.337149686136997,3.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31912,LOO10,2015-07-09,2.9547078982225314,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
29710,LOO01,2015-07-09,3.337149686136997,1.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
25671,LOB09,2015-07-09,1.4365013757341831,4.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
25672,LOB09,2015-07-09,1.4365013757341831,5.0,5.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
31906,LOO10,2015-07-09,2.9547078982225314,9.0,1.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31907,LOO10,2015-07-09,2.9547078982225314,10.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31908,LOO10,2015-07-09,2.9547078982225314,11.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
31909,LOO10,2015-07-09,2.9547078982225314,12.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
33559,LOS06,2015-07-09,2.768306239883299,8.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33558,LOS06,2015-07-09,2.768306239883299,7.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33557,LOS06,2015-07-09,2.768306239883299,6.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33556,LOS06,2015-07-09,2.768306239883299,5.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33555,LOS06,2015-07-09,2.768306239883299,4.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33554,LOS06,2015-07-09,2.768306239883299,3.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
25478,LOB08,2015-07-09,1.7823124359983347,6.0,0.0,PC,ST,24.0,2015-07-09,16.266666666666666,364.95
33553,LOS06,2015-07-09,2.768306239883299,2.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
33552,LOS06,2015-07-09,2.768306239883299,1.0,0.0,C,ST,20.0,2015-07-09,16.266666666666666,364.95
25673,LOB09,2015-07-09,1.4365013757341831,6.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
25667,LOB09,2015-07-09,1.4365013757341831,1.0,2.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
25669,LOB09,2015-07-09,1.4365013757341831,2.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
25670,LOB09,2015-07-09,1.4365013757341831,3.0,0.0,C,ST,25.0,2015-07-09,16.266666666666666,364.95
29724,LOO01,2015-07-09,3.337149686136997,15.0,0.0,C,ST,21.0,2015-07-09,16.266666666666666,364.95
